video_id,split,class_id,signer_id,EN,TR,frames
signer12_sample605_color,train,180,12,evil,seytan,72
signer12_sample606_color,train,158,12,monday,pazartesi,57
signer12_sample607_color,train,153,12,trousers,pantolon,57
signer12_sample608_color,train,76,12,see,gormek,63
signer12_sample609_color,train,27,12,baby,bebek,81
signer12_sample610_color,train,78,12,laugh,gulmek,55
signer12_sample611_color,train,191,12,ceiling,tavan,76
signer12_sample612_color,train,157,12,sunday,pazar,59
signer12_sample613_color,train,72,12,get_well,gecmis_olsun,68
signer12_sample614_color,train,87,12,congratulations,hayirli_olsun,55
signer12_sample615_color,train,20,12,father,baba,67
signer12_sample616_color,train,64,12,house,ev,66
signer12_sample617_color,train,2,12,hungry,acikmak,66
signer12_sample618_color,train,14,12,mother,anne,65
signer12_sample619_color,train,203,12,sad,uzgun,59
signer12_sample620_color,train,178,12,voice,ses,60
signer12_sample621_color,train,25,12,flag,bayrak,78
signer12_sample622_color,train,64,12,house,ev,65
signer12_sample623_color,train,34,12,we,biz,63
signer12_sample624_color,train,147,12,allright,olur,57
signer12_sample625_color,train,147,12,allright,olur,55
signer12_sample626_color,train,3,12,enjoy_your_meal,afiyet_olsun,63
signer12_sample627_color,train,78,12,laugh,gulmek,57
signer12_sample628_color,train,47,12,minute,dakika,58
signer12_sample629_color,train,220,12,absent,yok,58
signer12_sample630_color,train,9,12,wise,akilli,70
signer12_sample631_color,train,209,12,do,yapmak,50
signer12_sample632_color,train,183,12,say,soylemek,59
signer12_sample633_color,train,86,12,no,hayir,55
signer12_sample634_color,train,115,12,mince,kiyma,78
signer12_sample635_color,train,125,12,salary,maas,56
signer12_sample636_color,train,82,12,ill,hasta,66
signer12_sample637_color,train,113,12,rent,kira,54
signer12_sample638_color,train,46,12,wallet,cuzdan,65
signer12_sample639_color,train,171,12,war,savas,60
signer12_sample640_color,train,199,12,orange,turuncu,60
signer12_sample641_color,train,23,12,honey,bal,71
signer12_sample642_color,train,200,12,toilet,tuvalet,58
signer12_sample643_color,train,124,12,stain,leke,65
signer12_sample644_color,train,21,12,garden,bahce,72
signer12_sample645_color,train,219,12,star,yildiz,65
signer12_sample646_color,train,74,12,lake,gol,82
signer12_sample647_color,train,7,12,cry,aglamak,70
signer12_sample648_color,train,92,12,never,hic,58
signer12_sample649_color,train,140,12,oven,ocak,62
signer12_sample650_color,train,29,12,wait,beklemek,65
signer12_sample651_color,train,201,12,flour,un,94
signer12_sample652_color,train,183,12,say,soylemek,63
signer12_sample653_color,train,200,12,toilet,tuvalet,60
signer12_sample654_color,train,55,12,yesterday,dun,59
signer12_sample655_color,train,63,12,meal,et,66
signer12_sample656_color,train,121,12,bridge,kopru,64
signer12_sample657_color,train,32,12,together,beraber,62
signer12_sample658_color,train,162,12,police,polis,61
signer12_sample659_color,train,77,12,show,gostermek,58
signer12_sample660_color,train,113,12,rent,kira,53
signer12_sample661_color,train,22,12,look,bakmak,56
signer12_sample662_color,train,9,12,wise,akilli,73
signer12_sample663_color,train,46,12,wallet,cuzdan,71
signer12_sample664_color,train,171,12,war,savas,63
signer12_sample665_color,train,21,12,garden,bahce,72
signer12_sample666_color,train,28,12,single,bekar,67
signer12_sample667_color,train,33,12,inform,bilgi_vermek,78
signer12_sample668_color,train,207,12,alone,yalniz,63
signer12_sample669_color,train,183,12,say,soylemek,59
signer12_sample670_color,train,24,12,glass,bardak,71
signer12_sample671_color,train,194,12,scales,terazi,56
signer12_sample672_color,train,45,12,saturday,cumartesi,63
signer12_sample673_color,train,216,12,slow,yavas,61
signer12_sample674_color,train,7,12,cry,aglamak,65
signer12_sample675_color,train,119,12,coal,komur,63
signer12_sample676_color,train,58,12,pharmacy,eczane,71
signer12_sample677_color,train,29,12,wait,beklemek,63
signer12_sample678_color,train,152,12,cotton,pamuk,61
signer12_sample679_color,train,176,12,bill,senet,73
signer12_sample680_color,train,139,12,grandmother,nine,71
signer12_sample681_color,train,16,12,ataturk,ataturk,71
signer12_sample682_color,train,79,12,lightweight,hafif,57
signer12_sample683_color,train,18,12,mirror,ayna,60
signer12_sample684_color,train,49,12,change,degistirmek,66
signer12_sample685_color,train,155,12,pastrami,pastirma,63
signer12_sample686_color,train,63,12,meal,et,66
signer12_sample687_color,train,38,12,tea,cay,65
signer12_sample688_color,train,148,12,they,onlar,64
signer12_sample689_color,train,119,12,coal,komur,66
signer12_sample690_color,train,11,12,kin,akraba,64
signer12_sample691_color,train,156,12,potato,patates,74
signer12_sample692_color,train,112,12,identity,kimlik,56
signer12_sample693_color,train,200,12,toilet,tuvalet,60
signer12_sample694_color,train,222,12,tired,yorgun,59
signer12_sample695_color,train,203,12,sad,uzgun,60
signer12_sample696_color,train,17,12,shoe,ayakkabi,66
signer12_sample697_color,train,71,12,past,gecmis,69
signer12_sample698_color,train,149,12,forest,orman,60
signer12_sample699_color,train,126,12,scissors,makas,58
signer12_sample700_color,train,159,12,window,pencere,95
signer12_sample701_color,train,148,12,they,onlar,62
signer12_sample702_color,train,223,12,egg,yumurta,66
signer12_sample703_color,train,93,12,goodbye,hoscakal,62
signer12_sample704_color,train,123,12,lap,kucak,62
signer12_sample705_color,train,133,12,guest,misafir,54
signer12_sample706_color,train,92,12,never,hic,57
signer12_sample707_color,train,57,12,wall,duvar,70
signer12_sample708_color,train,164,12,request,rica_etmek,74
signer12_sample709_color,train,34,12,we,biz,67
signer12_sample710_color,train,97,12,not_interested,ilgilenmemek,61
signer12_sample711_color,train,215,12,bed,yatak,68
signer12_sample712_color,train,101,12,escape,kacmak,52
signer12_sample713_color,train,132,12,stairs,merdiven,62
signer12_sample714_color,train,1,12,hurry,acele,59
signer12_sample715_color,train,34,12,we,biz,65
signer12_sample716_color,train,224,12,time,zaman,60
signer12_sample717_color,train,171,12,war,savas,63
signer12_sample718_color,train,149,12,forest,orman,72
signer12_sample719_color,train,187,12,comb,tarak,70
signer12_sample720_color,train,5,12,tree,agac,64
signer12_sample721_color,train,96,12,medicine,ilac,54
signer12_sample722_color,train,170,12,hat,sapka,64
signer12_sample723_color,train,41,12,ugly,cirkin,74
signer12_sample724_color,train,194,12,scales,terazi,59
signer12_sample725_color,train,212,12,tomorrow,yarin,53
signer12_sample726_color,train,104,12,radiator,kalorifer,57
signer12_sample727_color,train,37,12,fork,catal,57
signer12_sample728_color,train,181,12,border,sinir,57
signer12_sample729_color,train,60,12,labor,emek,79
signer12_sample730_color,train,70,12,football,futbol,67
signer12_sample731_color,train,15,12,friend,arkadas,61
signer12_sample732_color,train,24,12,glass,bardak,65
signer12_sample733_color,train,129,12,angel,melek,62
signer12_sample734_color,train,202,12,far,uzak,66
signer12_sample735_color,train,26,12,feast,bayram,73
signer12_sample736_color,train,5,12,tree,agac,63
signer12_sample737_color,train,210,12,band-aid,yarabandi,68
signer12_sample738_color,train,6,12,heavy,agir,62
signer12_sample739_color,train,138,12,where,nerede,59
signer12_sample740_color,train,184,12,promise,soz,59
signer12_sample741_color,train,156,12,potato,patates,65
signer12_sample742_color,train,78,12,laugh,gulmek,57
signer12_sample743_color,train,213,12,forbidden,yasak,60
signer12_sample744_color,train,21,12,garden,bahce,72
signer12_sample745_color,train,166,12,soap,sabun,70
signer12_sample746_color,train,170,12,hat,sapka,61
signer12_sample747_color,train,156,12,potato,patates,63
signer12_sample748_color,train,152,12,cotton,pamuk,70
signer12_sample749_color,train,143,12,teacher,ogretmen,59
signer12_sample750_color,train,149,12,forest,orman,67
signer12_sample751_color,train,149,12,forest,orman,71
signer12_sample752_color,train,94,12,drink,icmek,59
signer12_sample753_color,train,171,12,war,savas,58
signer12_sample754_color,train,208,12,wrong,yanlis,66
signer12_sample755_color,train,202,12,far,uzak,60
signer12_sample756_color,train,197,12,screwdriver,tornavida,60
signer12_sample757_color,train,107,12,crossroads,kavsak,57
signer12_sample758_color,train,122,12,bad,kotu,57
signer12_sample759_color,train,8,12,family,aile,62
signer12_sample760_color,train,224,12,time,zaman,64
signer12_sample761_color,train,123,12,lap,kucak,66
signer12_sample762_color,train,138,12,where,nerede,54
signer12_sample763_color,train,33,12,inform,bilgi_vermek,85
signer12_sample764_color,train,69,12,photograph,fotograf,68
signer12_sample765_color,train,9,12,wise,akilli,74
signer12_sample766_color,train,206,12,near,yakin,58
signer12_sample767_color,train,178,12,voice,ses,62
signer12_sample768_color,train,90,12,halal,helal,66
signer12_sample769_color,train,168,12,tuesday,sali,56
signer12_sample770_color,train,217,12,eat,yemek,57
signer12_sample771_color,train,44,12,friday,cuma,67
signer12_sample772_color,train,199,12,orange,turuncu,65
signer12_sample773_color,train,220,12,absent,yok,60
signer12_sample774_color,train,68,12,elephant,fil,66
signer12_sample775_color,train,102,12,breakfast,kahvalti,58
signer12_sample776_color,train,43,12,soup,corba,60
signer12_sample777_color,train,23,12,honey,bal,72
signer12_sample778_color,train,72,12,get_well,gecmis_olsun,73
signer12_sample779_color,train,156,12,potato,patates,74
signer12_sample780_color,train,86,12,no,hayir,57
signer12_sample781_color,train,183,12,say,soylemek,66
signer12_sample782_color,train,116,12,female,kiz,53
signer12_sample783_color,train,68,12,elephant,fil,75
signer12_sample784_color,train,37,12,fork,catal,57
signer12_sample785_color,train,187,12,comb,tarak,64
signer12_sample786_color,train,25,12,flag,bayrak,75
signer12_sample787_color,train,29,12,wait,beklemek,72
signer12_sample788_color,train,204,12,existing,var,63
signer12_sample789_color,train,55,12,yesterday,dun,54
signer12_sample790_color,train,27,12,baby,bebek,81
signer12_sample791_color,train,206,12,near,yakin,59
signer12_sample792_color,train,164,12,request,rica_etmek,77
signer12_sample793_color,train,196,12,thanks,tesekkur,71
signer12_sample794_color,train,180,12,evil,seytan,72
signer12_sample795_color,train,15,12,friend,arkadas,64
signer12_sample796_color,train,48,12,grandfather,dede,71
signer12_sample797_color,train,104,12,radiator,kalorifer,69
signer12_sample798_color,train,217,12,eat,yemek,60
signer12_sample799_color,train,82,12,ill,hasta,61
signer12_sample800_color,train,199,12,orange,turuncu,61
signer12_sample801_color,train,57,12,wall,duvar,69
signer12_sample802_color,train,88,12,animal,hayvan,67
signer12_sample803_color,train,211,12,help,yardim,54
signer12_sample804_color,train,158,12,monday,pazartesi,61
signer12_sample805_color,train,130,12,be_pleased,memnun_olmak,67
signer12_sample806_color,train,169,12,champion,sampiyon,70
signer12_sample807_color,train,9,12,wise,akilli,76
signer12_sample808_color,train,19,12,same,ayni,59
signer12_sample809_color,train,17,12,shoe,ayakkabi,69
signer12_sample810_color,train,100,12,good,iyi,58
signer12_sample811_color,train,209,12,do,yapmak,54
signer12_sample812_color,train,206,12,near,yakin,66
signer12_sample813_color,train,172,12,sugar,seker,54
signer12_sample814_color,train,161,12,picnic,piknik,62
signer12_sample815_color,train,154,12,money,para,63
signer12_sample816_color,train,221,12,road,yol,59
signer12_sample817_color,train,137,12,why,neden,54
signer12_sample818_color,train,53,12,full,dolu,69
signer12_sample819_color,train,158,12,monday,pazartesi,63
signer12_sample820_color,train,166,12,soap,sabun,68
signer12_sample821_color,train,103,12,pencil,kalem,58
signer12_sample822_color,train,150,12,fasting,oruc,59
signer12_sample823_color,train,54,12,wedding,dugun,64
signer12_sample824_color,train,0,12,sister,abla,77
signer12_sample825_color,train,138,12,where,nerede,55
signer12_sample826_color,train,14,12,mother,anne,68
signer12_sample827_color,train,98,12,light,isik,68
signer12_sample828_color,train,42,12,child,cocuk,69
signer12_sample829_color,train,16,12,ataturk,ataturk,69
signer12_sample830_color,train,180,12,evil,seytan,56
signer12_sample831_color,train,16,12,ataturk,ataturk,73
signer12_sample832_color,train,36,12,wednesday,carsamba,69
signer12_sample833_color,train,216,12,slow,yavas,59
signer12_sample834_color,train,130,12,be_pleased,memnun_olmak,66
signer12_sample835_color,train,127,12,tongs,masa,54
signer12_sample836_color,train,10,12,unwise,akilsiz,76
signer12_sample837_color,train,35,12,work,calismak,71
signer12_sample838_color,train,178,12,voice,ses,60
signer12_sample839_color,train,165,12,hour,saat,61
signer12_sample840_color,train,84,12,fault,hata,55
signer12_sample841_color,train,213,12,forbidden,yasak,53
signer12_sample842_color,train,122,12,bad,kotu,55
signer12_sample843_color,train,121,12,bridge,kopru,62
signer12_sample844_color,train,110,12,if_only,keske,58
signer12_sample845_color,train,188,12,date,tarih,56
signer12_sample846_color,train,174,12,umbrella,semsiye,66
signer12_sample847_color,train,97,12,not_interested,ilgilenmemek,58
signer12_sample848_color,train,13,12,key,anahtar,64
signer12_sample849_color,train,136,12,how,nasil,53
signer12_sample850_color,train,93,12,goodbye,hoscakal,62
signer12_sample851_color,train,99,12,push,itmek,54
signer12_sample852_color,train,153,12,trousers,pantolon,53
signer12_sample853_color,train,199,12,orange,turuncu,61
signer12_sample854_color,train,80,12,right,hakli,51
signer12_sample855_color,train,52,12,doctor,doktor,61
signer12_sample856_color,train,217,12,eat,yemek,58
signer12_sample857_color,train,221,12,road,yol,60
signer12_sample858_color,train,190,12,sweet,tatli,65
signer12_sample859_color,train,51,12,government,devlet,71
signer12_sample860_color,train,134,12,manager,mudur,56
signer12_sample861_color,train,165,12,hour,saat,65
signer12_sample862_color,train,130,12,be_pleased,memnun_olmak,68
signer12_sample863_color,train,201,12,flour,un,97
signer12_sample864_color,train,166,12,soap,sabun,69
signer12_sample865_color,train,107,12,crossroads,kavsak,60
signer12_sample866_color,train,35,12,work,calismak,68
signer12_sample867_color,train,50,12,topple,devirmek,70
signer12_sample868_color,train,42,12,child,cocuk,70
signer12_sample869_color,train,42,12,child,cocuk,73
signer12_sample870_color,train,21,12,garden,bahce,74
signer12_sample871_color,train,205,12,tax,vergi,57
signer12_sample872_color,train,8,12,family,aile,60
signer12_sample873_color,train,114,12,book,kitap,62
signer12_sample874_color,train,29,12,wait,beklemek,65
signer12_sample875_color,train,199,12,orange,turuncu,62
signer12_sample876_color,train,219,12,star,yildiz,66
signer12_sample877_color,train,81,12,carpet,hali,55
signer12_sample878_color,train,27,12,baby,bebek,75
signer12_sample879_color,train,60,12,labor,emek,73
signer12_sample880_color,train,38,12,tea,cay,70
signer12_sample881_color,train,50,12,topple,devirmek,69
signer12_sample882_color,train,223,12,egg,yumurta,67
signer12_sample883_color,train,36,12,wednesday,carsamba,72
signer12_sample884_color,train,196,12,thanks,tesekkur,74
signer12_sample885_color,train,189,12,holiday,tatil,57
signer12_sample886_color,train,154,12,money,para,61
signer12_sample887_color,train,117,12,smell,koku,66
signer12_sample888_color,train,123,12,lap,kucak,61
signer12_sample889_color,train,170,12,hat,sapka,61
signer12_sample890_color,train,190,12,sweet,tatli,63
signer12_sample891_color,train,67,12,memorize,ezberlemek,68
signer12_sample892_color,train,62,12,male,erkek,73
signer12_sample893_color,train,115,12,mince,kiyma,86
signer12_sample894_color,train,93,12,goodbye,hoscakal,59
signer12_sample895_color,train,26,12,feast,bayram,67
